move,skill,turn,color,match,piece_that_take,piece_taken,check,player
a6,=,3,B,19,0,0,0,Magnus Carlsen
d4,=,4,W,19,0,0,0,Hikaru Nakamura
Bg4,=,4,B,19,0,0,0,Magnus Carlsen
h3,=,5,W,19,0,0,0,Hikaru Nakamura
Bh5,=,5,B,19,0,0,0,Magnus Carlsen
Be2,=,6,W,19,0,0,0,Hikaru Nakamura
e6,=,6,B,19,0,0,0,Magnus Carlsen
O-O,=,7,W,19,0,0,0,Hikaru Nakamura
Nf6,=,7,B,19,0,0,0,Magnus Carlsen
exd5,=,8,W,19,p,p,0,Hikaru Nakamura
cxd5,=,8,B,19,p,p,0,Magnus Carlsen
Ne5,=,9,W,19,0,0,0,Hikaru Nakamura
Bxe2,=,9,B,19,B,B,0,Magnus Carlsen
Nxe2,=,10,W,19,N,B,0,Hikaru Nakamura
Bd6,=,10,B,19,0,0,0,Magnus Carlsen
Nd3,=,11,W,19,0,0,0,Hikaru Nakamura
O-O,=,11,B,19,0,0,0,Magnus Carlsen
Bf4,=,12,W,19,0,0,0,Hikaru Nakamura
Nc6,=,12,B,19,0,0,0,Magnus Carlsen
c3,=,13,W,19,0,0,0,Hikaru Nakamura
Re8,=,13,B,19,0,0,0,Magnus Carlsen
Bxd6,=,14,W,19,B,B,0,Hikaru Nakamura
Qxd6,=,14,B,19,Q,B,0,Magnus Carlsen
Re1,=,15,W,19,0,0,0,Hikaru Nakamura
e5,=,15,B,19,0,0,0,Magnus Carlsen
dxe5,=,16,W,19,p,p,0,Hikaru Nakamura
Nxe5,=,16,B,19,N,p,0,Magnus Carlsen
Nxe5,=,17,W,19,N,N,0,Hikaru Nakamura
Rxe5,=,17,B,19,R,N,0,Magnus Carlsen
Nd4,=,18,W,19,0,0,0,Hikaru Nakamura
Rxe1+,=,18,B,19,R,R,1,Magnus Carlsen
Qxe1,=,19,W,19,Q,R,0,Hikaru Nakamura
Re8,=,19,B,19,0,0,0,Magnus Carlsen
Qd2,=,20,W,19,0,0,0,Hikaru Nakamura
g6,=,20,B,19,0,0,0,Magnus Carlsen
Re1,=,21,W,19,0,0,0,Hikaru Nakamura
Rxe1+,=,21,B,19,R,R,1,Magnus Carlsen
Qxe1,=,22,W,19,Q,R,0,Hikaru Nakamura
Kg7,=,22,B,19,0,0,0,Magnus Carlsen
f3,=,23,W,19,0,0,0,Hikaru Nakamura
Nd7,=,23,B,19,0,0,0,Magnus Carlsen
Qd2,=,24,W,19,0,0,0,Hikaru Nakamura
Nc5,=,24,B,19,0,0,0,Magnus Carlsen
Kf2,=,25,W,19,0,0,0,Hikaru Nakamura
Ne6,=,25,B,19,0,0,0,Magnus Carlsen
Ne2,=,26,W,19,0,0,0,Hikaru Nakamura
Qb6+,=,26,B,19,0,0,1,Magnus Carlsen
Nd4,=,27,W,19,0,0,0,Hikaru Nakamura
Nxd4,=,27,B,19,N,N,0,Magnus Carlsen
Qxd4+,=,28,W,19,Q,N,1,Hikaru Nakamura
Qxd4+,=,28,B,19,Q,Q,1,Magnus Carlsen
cxd4,=,29,W,19,p,Q,0,Hikaru Nakamura
Kf6,=,29,B,19,0,0,0,Magnus Carlsen
g4,=,30,W,19,0,0,0,Hikaru Nakamura
Ke6,=,30,B,19,0,0,0,Magnus Carlsen
Ke3,=,31,W,19,0,0,0,Hikaru Nakamura
g5,=,31,B,19,0,0,0,Magnus Carlsen
Kd3,=,32,W,19,0,0,0,Hikaru Nakamura
f5,=,32,B,19,0,0,0,Magnus Carlsen
Kc3,=,33,W,19,0,0,0,Hikaru Nakamura
fxg4,=,33,B,19,p,p,0,Magnus Carlsen
fxg4,=,34,W,19,p,p,0,Hikaru Nakamura
Kd6,=,34,B,19,0,0,0,Magnus Carlsen
Kb4,=,35,W,19,0,0,0,Hikaru Nakamura
b6,#5c8bb0,35,B,19,0,0,0,Magnus Carlsen
a4,=,36,W,19,0,0,0,Hikaru Nakamura
Kc6,=,36,B,19,0,0,0,Magnus Carlsen
a5,=,37,W,19,0,0,0,Hikaru Nakamura
b5,=,37,B,19,0,0,0,Magnus Carlsen
Kc3,=,38,W,19,0,0,0,Hikaru Nakamura
h6,=,38,B,19,0,0,0,Magnus Carlsen
b4,=,39,W,19,0,0,0,Hikaru Nakamura
Kd6,=,39,B,19,0,0,0,Magnus Carlsen
Kd3,=,40,W,19,0,0,0,Hikaru Nakamura
Ke6,=,40,B,19,0,0,0,Magnus Carlsen
Ke3,=,41,W,19,0,0,0,Hikaru Nakamura
Kd6,=,41,B,19,0,0,0,Magnus Carlsen
Kf3,=,42,W,19,0,0,0,Hikaru Nakamura
Ke6,=,42,B,19,0,0,0,Magnus Carlsen
Kg3,=,43,W,19,0,0,0,Hikaru Nakamura
Kf6,=,43,B,19,0,0,0,Magnus Carlsen
Kg2,=,44,W,19,0,0,0,Hikaru Nakamura
Kg6,=,44,B,19,0,0,0,Magnus Carlsen
Kg1,=,45,W,19,0,0,0,Hikaru Nakamura
h5,=,45,B,19,0,0,0,Magnus Carlsen
Kf1,=,46,W,19,0,0,0,Hikaru Nakamura
h4,=,46,B,19,0,0,0,Magnus Carlsen
Ke1,=,47,W,19,0,0,0,Hikaru Nakamura
Kf6,=,47,B,19,0,0,0,Magnus Carlsen
Kd1,=,48,W,19,0,0,0,Hikaru Nakamura
Kg6,=,48,B,19,0,0,0,Magnus Carlsen
Kc1,=,49,W,19,0,0,0,Hikaru Nakamura
Kf6,=,49,B,19,0,0,0,Magnus Carlsen
Kb1,=,50,W,19,0,0,0,Hikaru Nakamura
Kg6,=,50,B,19,0,0,0,Magnus Carlsen
Ka1,=,51,W,19,0,0,0,Hikaru Nakamura
Kf6,=,51,B,19,0,0,0,Magnus Carlsen
Ka2,=,52,W,19,0,0,0,Hikaru Nakamura
Kg6,=,52,B,19,0,0,0,Magnus Carlsen
Ka3,=,53,W,19,0,0,0,Hikaru Nakamura
Kf6,=,53,B,19,0,0,0,Magnus Carlsen
Kb3,=,54,W,19,0,0,0,Hikaru Nakamura
Kg6,=,54,B,19,0,0,0,Magnus Carlsen
Kc3,=,55,W,19,0,0,0,Hikaru Nakamura
Kf6,=,55,B,19,0,0,0,Magnus Carlsen
Kd3,=,56,W,19,0,0,0,Hikaru Nakamura
Ke6,=,56,B,19,0,0,0,Magnus Carlsen
Ke3,=,57,W,19,0,0,0,Hikaru Nakamura
Kf6,=,57,B,19,0,0,0,Magnus Carlsen
Kf3,=,58,W,19,0,0,0,Hikaru Nakamura
Ke6,=,58,B,19,0,0,0,Magnus Carlsen
Kf2,=,59,W,19,0,0,0,Hikaru Nakamura
Kf6,=,59,B,19,0,0,0,Magnus Carlsen
Kg2,=,60,W,19,0,0,0,Hikaru Nakamura
Ke6,=,60,B,19,0,0,0,Magnus Carlsen
Kh2,=,61,W,19,0,0,0,Hikaru Nakamura
Kf6,=,61,B,19,0,0,0,Magnus Carlsen
Kh1,=,62,W,19,0,0,0,Hikaru Nakamura
Ke6,=,62,B,19,0,0,0,Magnus Carlsen
Kg1,=,63,W,19,0,0,0,Hikaru Nakamura
Kf6,=,63,B,19,0,0,0,Magnus Carlsen
Kf1,=,64,W,19,0,0,0,Hikaru Nakamura
Ke6,=,64,B,19,0,0,0,Magnus Carlsen
Ke1,=,65,W,19,0,0,0,Hikaru Nakamura
Kf6,=,65,B,19,0,0,0,Magnus Carlsen
Kd1,=,66,W,19,0,0,0,Hikaru Nakamura
Ke6,=,66,B,19,0,0,0,Magnus Carlsen
Kc1,=,67,W,19,0,0,0,Hikaru Nakamura
Kf6,=,67,B,19,0,0,0,Magnus Carlsen
Kb1,=,68,W,19,0,0,0,Hikaru Nakamura
Ke6,=,68,B,19,0,0,0,Magnus Carlsen
Ka1,=,69,W,19,0,0,0,Hikaru Nakamura
Kf6,=,69,B,19,0,0,0,Magnus Carlsen
Ka2,=,70,W,19,0,0,0,Hikaru Nakamura
Ke6,=,70,B,19,0,0,0,Magnus Carlsen
Ka3,=,71,W,19,0,0,0,Hikaru Nakamura
Kf6,=,71,B,19,0,0,0,Magnus Carlsen
Kb3,=,72,W,19,0,0,0,Hikaru Nakamura
Ke6,=,72,B,19,0,0,0,Magnus Carlsen
Kc3,=,73,W,19,0,0,0,Hikaru Nakamura
Kf6,=,73,B,19,0,0,0,Magnus Carlsen
Kd3,=,74,W,19,0,0,0,Hikaru Nakamura
Ke6,=,74,B,19,0,0,0,Magnus Carlsen
Ke3,=,75,W,19,0,0,0,Hikaru Nakamura
Kf6,=,75,B,19,0,0,0,Magnus Carlsen
Kf3,=,76,W,19,0,0,0,Hikaru Nakamura
Ke6,=,76,B,19,0,0,0,Magnus Carlsen
Kf2,=,77,W,19,0,0,0,Hikaru Nakamura
Kf6,=,77,B,19,0,0,0,Magnus Carlsen
Kg2,=,78,W,19,0,0,0,Hikaru Nakamura
Ke6,=,78,B,19,0,0,0,Magnus Carlsen
Kh2,=,79,W,19,0,0,0,Hikaru Nakamura
Kf6,=,79,B,19,0,0,0,Magnus Carlsen
Kh1,=,80,W,19,0,0,0,Hikaru Nakamura
Ke6,=,80,B,19,0,0,0,Magnus Carlsen
Kg1,=,81,W,19,0,0,0,Hikaru Nakamura
Kf6,=,81,B,19,0,0,0,Magnus Carlsen
Kf1,=,82,W,19,0,0,0,Hikaru Nakamura
Ke6,=,82,B,19,0,0,0,Magnus Carlsen
Ke1,=,83,W,19,0,0,0,Hikaru Nakamura
Kf6,=,83,B,19,0,0,0,Magnus Carlsen
e4,=,1,W,20,0,0,0,Magnus Carlsen
g6,=,1,B,20,0,0,0,Hikaru Nakamura
d4,=,2,W,20,0,0,0,Magnus Carlsen
Bg7,=,2,B,20,0,0,0,Hikaru Nakamura
Nc3,=,3,W,20,0,0,0,Magnus Carlsen
d6,=,3,B,20,0,0,0,Hikaru Nakamura
f4,=,4,W,20,0,0,0,Magnus Carlsen
a6,=,4,B,20,0,0,0,Hikaru Nakamura
Nf3,=,5,W,20,0,0,0,Magnus Carlsen
b5,=,5,B,20,0,0,0,Hikaru Nakamura
Bd3,=,6,W,20,0,0,0,Magnus Carlsen
Nd7,=,6,B,20,0,0,0,Hikaru Nakamura
e5,=,7,W,20,0,0,0,Magnus Carlsen
Bb7,=,7,B,20,0,0,0,Hikaru Nakamura
Be4,=,8,W,20,0,0,0,Magnus Carlsen
Qc8,=,8,B,20,0,0,0,Hikaru Nakamura
Qe2,=,9,W,20,0,0,0,Magnus Carlsen
Nb6,=,9,B,20,0,0,0,Hikaru Nakamura
O-O,=,10,W,20,0,0,0,Magnus Carlsen
Nh6,=,10,B,20,0,0,0,Hikaru Nakamura
a4,=,11,W,20,0,0,0,Magnus Carlsen
b4,=,11,B,20,0,0,0,Hikaru Nakamura
Bxb7,#5c8bb0,12,W,20,B,B,0,Magnus Carlsen
Qxb7,=,12,B,20,Q,B,0,Hikaru Nakamura
Ne4,=,13,W,20,0,0,0,Magnus Carlsen
O-O,=,13,B,20,0,0,0,Hikaru Nakamura
h3,#e6912c,14,W,20,0,0,0,Magnus Carlsen
Rad8,#ee6b55,14,B,20,0,0,0,Hikaru Nakamura
g4,#ee6b55,15,W,20,0,0,0,Magnus Carlsen
f5,=,15,B,20,0,0,0,Hikaru Nakamura
Neg5,=,16,W,20,0,0,0,Magnus Carlsen
fxg4,=,16,B,20,p,p,0,Hikaru Nakamura
hxg4,=,17,W,20,p,p,0,Magnus Carlsen
Qc8,#5c8bb0,17,B,20,0,0,0,Hikaru Nakamura
Nh2,=,18,W,20,0,0,0,Magnus Carlsen
c5,=,18,B,20,0,0,0,Hikaru Nakamura
a5,=,19,W,20,0,0,0,Magnus Carlsen
Nd5,=,19,B,20,0,0,0,Hikaru Nakamura
Qc4,=,20,W,20,0,0,0,Magnus Carlsen
e6,=,20,B,20,0,0,0,Hikaru Nakamura
Re1,#e6912c,21,W,20,0,0,0,Magnus Carlsen
cxd4,#ee6b55,21,B,20,p,p,0,Hikaru Nakamura
Qxc8,=,22,W,20,Q,Q,0,Magnus Carlsen
Rxc8,=,22,B,20,R,Q,0,Hikaru Nakamura
Nxe6,=,23,W,20,N,p,0,Magnus Carlsen
Rfe8,#e6912c,23,B,20,0,0,0,Hikaru Nakamura
Nxg7,#ee6b55,24,W,20,N,B,0,Magnus Carlsen
Kxg7,=,24,B,20,K,N,0,Hikaru Nakamura
Nf3,#e6912c,25,W,20,0,0,0,Magnus Carlsen
Nxg4,=,25,B,20,N,p,0,Hikaru Nakamura
Nxd4,#e6912c,26,W,20,N,p,0,Magnus Carlsen
dxe5,=,26,B,20,p,p,0,Hikaru Nakamura
fxe5,=,27,W,20,p,p,0,Magnus Carlsen
Nxe5,=,27,B,20,N,p,0,Hikaru Nakamura
Bd2,=,28,W,20,0,0,0,Magnus Carlsen
Rc4,=,28,B,20,0,0,0,Hikaru Nakamura
c3,=,29,W,20,0,0,0,Magnus Carlsen
bxc3,=,29,B,20,p,p,0,Hikaru Nakamura
bxc3,=,30,W,20,p,p,0,Magnus Carlsen
Nxc3,=,30,B,20,N,p,0,Hikaru Nakamura
Rac1,=,31,W,20,0,0,0,Magnus Carlsen
Nf3+,#ee6b55,31,B,20,0,0,1,Hikaru Nakamura
Nxf3,=,32,W,20,N,N,0,Magnus Carlsen
Ne2+,#e6912c,32,B,20,0,0,1,Hikaru Nakamura
Kf2,#5c8bb0,33,W,20,0,0,0,Magnus Carlsen
Nxc1,=,33,B,20,N,R,0,Hikaru Nakamura
Rxe8,=,34,W,20,R,R,0,Magnus Carlsen
Nb3,=,34,B,20,0,0,0,Hikaru Nakamura
Be3,#e6912c,35,W,20,0,0,0,Magnus Carlsen
Ra4,#ee6b55,35,B,20,0,0,0,Hikaru Nakamura
Re7+,#5c8bb0,36,W,20,0,0,1,Magnus Carlsen
Kf6,=,36,B,20,0,0,0,Hikaru Nakamura
Rxh7,#e6912c,37,W,20,R,p,0,Magnus Carlsen
Ra2+,=,37,B,20,0,0,1,Hikaru Nakamura
Kg3,=,38,W,20,0,0,0,Magnus Carlsen
Rxa5,=,38,B,20,R,p,0,Hikaru Nakamura
Bg5+,=,39,W,20,0,0,1,Magnus Carlsen
Rxg5+,=,39,B,20,R,B,1,Hikaru Nakamura
Nxg5,=,40,W,20,N,R,0,Magnus Carlsen
Kxg5,=,40,B,20,K,N,0,Hikaru Nakamura
Ra7,=,41,W,20,0,0,0,Magnus Carlsen
Nc5,=,41,B,20,0,0,0,Hikaru Nakamura
Rc7,=,42,W,20,0,0,0,Magnus Carlsen
Ne4+,=,42,B,20,0,0,1,Hikaru Nakamura
Kf3,=,43,W,20,0,0,0,Magnus Carlsen
Kf5,=,43,B,20,0,0,0,Hikaru Nakamura
Rc6,=,44,W,20,0,0,0,Magnus Carlsen
a5,=,44,B,20,0,0,0,Hikaru Nakamura
Ke3,=,45,W,20,0,0,0,Magnus Carlsen
g5,=,45,B,20,0,0,0,Hikaru Nakamura
Ra6,=,46,W,20,0,0,0,Magnus Carlsen
Nf6,=,46,B,20,0,0,0,Hikaru Nakamura
Rxa5+,=,47,W,20,R,p,1,Magnus Carlsen
Kg4,=,47,B,20,0,0,0,Hikaru Nakamura
Rxg5+,=,48,W,20,R,p,1,Magnus Carlsen
Kxg5,=,48,B,20,K,R,0,Hikaru Nakamura
e4,=,1,W,21,0,0,0,Hikaru Nakamura
e5,=,1,B,21,0,0,0,Magnus Carlsen
Nc3,=,2,W,21,0,0,0,Hikaru Nakamura
Nc6,=,2,B,21,0,0,0,Magnus Carlsen
Bc4,=,3,W,21,0,0,0,Hikaru Nakamura
Nf6,=,3,B,21,0,0,0,Magnus Carlsen
d3,=,4,W,21,0,0,0,Hikaru Nakamura
Na5,=,4,B,21,0,0,0,Magnus Carlsen
Qf3,=,5,W,21,0,0,0,Hikaru Nakamura
Nxc4,=,5,B,21,N,B,0,Magnus Carlsen
dxc4,=,6,W,21,p,N,0,Hikaru Nakamura
d6,=,6,B,21,0,0,0,Magnus Carlsen
Nge2,=,7,W,21,0,0,0,Hikaru Nakamura
